Name,UrlRV,URLYeti,Total Customs Clearances,Total Shipments,Customs Broker,Trade Data, Port Type
"Cal-Chlor","",,,"","", ""
"AgraForm","",,,"","", ""
"Cellulose Solutions","",,,"","", ""
"Educatee-ontrain","https://app.revenuevessel.com/dashboard/importers/71470ab4-5f20-4f93-93a9-f67405445a5d",930,,"K & K INT'L LOGISTICS, LLC.-930","", "Cross Border-930"
"IsoSciences","",,,"","", ""
"710 Spirits Extraction Products","",,,"","", ""
"Barton Solvents","https://app.revenuevessel.com/dashboard/importers/d6344594-0fb1-4c48-9e4b-69794110933b",,2,"","Germany-2", ""
"Marvel Industrial Coatings","",,,"","", ""
"UPACO FOOTWEAR PRODUCTS","",,,"","", ""
"ElectroStatic","",,,"","", ""
"Vexcon Chemicals","",,,"","", ""
"Morganite Crucible Limited","",,,"","", ""
"JRM Chemical","",,,"","", ""
"Chem-Aqua Healthcare Solutions","",,,"","", ""
"ARC Gas & Supply","",,,"","", ""
"Vital Solutions","",,,"","", ""
"D.A. Stuart","",,,"","", ""
"Southern Resin","",,,"","", ""
"AIS Specialty Products","",,,"","", ""
"Antler General Industries","",,,"","", ""
"Heatbath","",,,"","", ""
"Eastern Tech","",,,"","", ""
"TSI Supercool","https://app.revenuevessel.com/dashboard/importers/31fea20b-967b-46e3-9139-6fe37d059d4b",17,,"C.H. ROBINSON INTERNATIONAL, INC.-16, UPS SUPPLY CHAIN SOLUTION-1","", "Ocean-16, Air-1"
"Workplace Safety & Health Co.","",,,"","", ""
"Viking Drill & Tool","",,,"","", ""
"Medical Isotopes","",,,"","", ""
"Reagent World","",,,"","", ""
"Neochimiki","",,,"","", ""
"Gb Biosciences","",,,"","", ""
"Technick Products","",,,"","", ""
"Flamemaster Corp.","",,,"","", ""
"Fluorotherm","",,,"","", ""
"Ekc Technology","",,,"","", ""
"Western Diversified Plastics","https://app.revenuevessel.com/dashboard/importers/153270f6-2793-472f-8fab-43e498e0c800",73,10,"AIT CUSTOMS BROKERAGE INC-63, UPS SUPPLY CHAIN SOLUTION-10","Germany-5, Spain-5, Belgium-3", "Cross Border-47, Ambiguous-13, Parcel-10, Air-3"
"Browne Laboratories","",,,"","", ""
"Uvitec Printing Ink Co","",,,"","", ""
"Phlex Tek","",,,"","", ""
"Adhesive Compounders","",,,"","", ""
"Allied Gases & Welding Supplies","",,,"","", ""
"SMASH NMR Organization","",,,"","", ""
"Delta EMD","",,,"","", ""
"PoloPlaz","",,,"","", ""
"Hydrosol System","",,,"","", ""
"Degussa Huls","",,,"","", ""
"ChemSpec Cosmetics","",,,"","", ""
"Dynatemp Refrigerants","",,,"","", ""
"Genesan","",,,"","", ""
"Please visit Catalynt Solutions","https://app.revenuevessel.com/dashboard/importers/d754f41d-2243-4116-9181-8bf39148e93d",535,,"FEDEX TRADE NETWORKS TRANS. & BROKE-534, JORI LOGISTICS, LLC-1","", "Ambiguous-281, Ocean-223, Air-26, Rail-5"
"True Brand","",,,"","", ""
"Bio-Solv","",,,"","", ""
"DINOL U.S.","",,,"","", ""
"Quality Chemicals Limited","",,,"","", ""
"EM Sullivan Associates","https://app.revenuevessel.com/dashboard/importers/48f45c49-5828-45ed-8ed8-64e8756fc7d7",61,137,"AMCO CUSTOMS BROKERAGE CO. INC.-61","Spain-54, China-26, Italy-20", "Ambiguous-36, Ocean-24, Air-1"
"Polystar","",,,"","", ""
"Synthex Organics","",,,"","", ""
"SCHLENK in the U.S.","https://app.revenuevessel.com/dashboard/importers/e3b493ff-651c-4454-aff4-e889d70047f6",78,,"UNIQUE LOGISTICS INTERNATIONAL (BOS-74, DHL EXPRESS (USA) INC.-4","", "Ambiguous-46, Ocean-16, Air-9, Parcel-4, Rail-2, Cross Border-1"
"Solace","",,,"","", ""
"ALFA CANTOR","",,,"","", ""
"Medallion Fragrances","",,,"","", ""
"LEHVOSS North America","",,,"","", ""
"Ultimar","",,,"","", ""
"West Cryogenics","",,,"","", ""
"Daicel America Holdings","",,,"","", ""
"Eclà Décoration","",,,"","", ""
"Genesis Biosciences US","https://app.revenuevessel.com/dashboard/importers/b3a38983-8839-457a-8e2c-73de06e6feeb",4,10,"LE COPPERSMITH, INC.-4","China-11, United Kingdom-3", "Air-4"
"B","",,,"","", ""
"Compressed Gas Solutions","",,,"","", ""
"CentraPac","",,,"","", ""
"Thermal Processing Solutions","",,,"","", ""
"Qualimax","",,,"","", ""
"Advanced Chemical Systems","",,,"","", ""
"ADVANSIX RESINS & CHEMICALS","",,,"","", ""
"American Chemical Products","",,,"","", ""
"Ankem","",,,"","", ""
"Oxifuel","",,,"","", ""
"Azure Chemical","",,,"","", ""
"Harrell Industries","",,,"","", ""
"NIPRO PHARMAPACKAGING AMERICAS","",,,"","", ""
"Carborundum Abrasives","",,,"","", ""
"Hercules Chemical","",,,"","", ""
"Chemtrade Logistics","",,,"","", ""
"Consultant Lubricants","",,,"","", ""
"FINITE FIBER","",,,"","", ""
"KRATON POLYMERS U.S.","",,,"","", ""
"Titebond","",,,"","", ""
"T-ODOR","",,,"","", ""
"PG SCIENTIFIC","",,,"","", ""
"LA-CO","",,,"","", ""
"Fragrance Oils","",,,"","", ""
"Coadtech","",,,"","", ""
"UMaine Chemistry","",,,"","", ""
"Silecs Oy","",,,"","", ""
"Fleurchem","https://app.revenuevessel.com/dashboard/importers/db07ea89-629b-4015-9dbe-fe7e39d974d3",31,66,"FLASH CARGO, INC.-31","China-78, India-2", "Ambiguous-17, Air-14"
"ENF Technology","https://app.revenuevessel.com/dashboard/importers/513db0ac-3d9b-4a19-9bb6-e4ad53501ca4",32,59,"MGF US INC.-12, JOHN JONG HYUK KIM-11, TRANS GATE INTERNATIONAL, LLC.-6","South Korea-61", "Ocean-30, Air-2"
"Adhesives Research: Healthcare","https://app.revenuevessel.com/dashboard/importers/fb793e95-9c3e-4f82-bd61-5855536d2d82",43,80,"AIT CUSTOMS BROKERAGE INC-23, BDP INTERNATIONAL-18, UPS SUPPLY CHAIN SOLUTION-2","Germany-45, China-13, Italy-9", "Ocean-19, Air-13, Ambiguous-8, Parcel-2, Cross Border-1"
"Gluemasters","",,,"","", ""
"Dooley Chemicals","",,,"","", ""
"Rainbow Technology","https://app.revenuevessel.com/dashboard/importers/9f6d61a4-8ff9-430a-9fcf-26b0d21ec08e",3,4,"TAHOCO LOGISTICS, INC.-3","China-6", "Air-2, Cross Border-1"
"INFINITEE USA","",,,"","", ""
"Adhesives Research: Electronics","https://app.revenuevessel.com/dashboard/importers/fb793e95-9c3e-4f82-bd61-5855536d2d82",43,80,"AIT CUSTOMS BROKERAGE INC-23, BDP INTERNATIONAL-18, UPS SUPPLY CHAIN SOLUTION-2","Germany-45, China-13, Italy-9", "Ocean-19, Air-13, Ambiguous-8, Parcel-2, Cross Border-1"
"Mckinney Welding Supply Co.","",,,"","", ""
"Momentive Specialty Chemicals","https://app.revenuevessel.com/dashboard/importers/5185b31c-309b-4bc4-bb80-499393fdb814",379,1911,"KINTETSU WORLD EXPRESS (USA) INC-379","China-735, South Korea-218, Netherlands-163", "Rail-157, Ambiguous-149, Ocean-39, Air-34"
"Sierra Pacific Turf Supply","",,,"","", ""
"Gorilla Powersport Products","",,,"","", ""
"Epoxyset","",,,"","", ""
"Albanese Solutions","",,,"","", ""
"Surface Technology","",,,"","", ""
"Litum","",,,"","", ""
"Dynax","https://app.revenuevessel.com/dashboard/importers/43f1a64e-bb68-441a-a3b3-5f464570cc1a",4,,"CAF WORLDWIDE, INC.-3, EXPEDITORS TRADEWIN, LLC-1","", "Ambiguous-3, Ocean-1"
"MORESCO USA","",,,"","", ""
"Glidden Paints","",,,"","", ""
"RootX","",,,"","", ""
"Ultra Pure Solutions","",,,"","", ""
"Micro Essential Laboratory","",,,"","", ""
"Plant Marvel Laboratories","",,,"","", ""
"BTmix","",,,"","", ""
"BIRSCH INDUSTRIES","",,,"","", ""
"Innovative Fragrances","",,,"","", ""
"Green Solutions Group","",,,"","", ""
"Custom Chemical","",,,"","", ""
"NatSurFact","",,,"","", ""
"Iota Sigma Pi","",,,"","", ""
"Hoover Color","",,,"","", ""
"Tabler","",,,"","", ""
"Crescent Chemical","",,,"","", ""
"Shoremet","",,,"","", ""
"Howard Industries","",,,"","", ""
"Southern Agricultural Insecticides","https://app.revenuevessel.com/dashboard/importers/160907e7-d146-45a0-8aea-13078d3df563",1,,"H W ST JOHN & CO-1","", "Ocean-1"
"AIChE at the University of Michigan","",,,"","", ""
"Sierra Chemical","",,,"","", ""
"Polychem Dispersions","https://app.revenuevessel.com/dashboard/importers/d3926cf3-4395-4ee6-9b59-45ebb0a7fb9d",,,"","", ""
"Firetect, Inc. Flame Fire Retardant Applicators and Mfg.","",,,"","", ""
"Clearchannel Radio","",,,"","", ""
"Champion Photochemistry","",,,"","", ""
"Crown Chemical","",,,"","", ""
"Ryvec","",,,"","", ""
"Valley Chemical Solutions","",,,"","", ""
"Crusader Chemical Co.","",,,"","", ""
"Triple Point Industries","",,,"","", ""
"Masters Company","",,,"","", ""
"Chemical Industry Research Ideas","",,,"","", ""
"Johnsondiversey","",,,"","", ""
"KX2 Development","",,,"","", ""
"RH2O Engineering","",,,"","", ""
"Chemical Industry News","",,,"","", ""
"Donau Carbon USA","https://app.revenuevessel.com/dashboard/importers/38e99c6f-470a-4b5b-97d3-e8aa0b2bfeb5",38,133,"JAGRO CUSTOMS BROKERS & INTL. F.F.,-38","Mexico-97, China-29, Germany-2", "Ocean-23, Rail-11, Ambiguous-2, Cross Border-1, Air-1"
"Anodamine","",,,"","", ""
"Dulany Industries","",,,"","", ""
"NOF AMERICA","",,,"","", ""
"SEITZ The fresher company.","https://app.revenuevessel.com/dashboard/importers/c4738cca-e4dd-4754-829b-204f2deb79a6",35,82,"J CORTINA INC-35","Belgium-61, Bahamas-18, Netherlands-4", "Ocean-34, Air-1"
"Newcomer Supply","",,,"","", ""
"Coolant Control","",,,"","", ""
"Ki Liquid Engineering","",,,"","", ""
"Toll Solutions","https://app.revenuevessel.com/dashboard/importers/302c21cc-ad48-4e4c-9037-99f3971cfdb6",8,22,"LISA RAGAN CUSTOMS BROKERAGE INC.-8","India-21, Turkey-2", "Ocean-7, Air-1"
"Morphix Technologies","",,,"","", ""
"Viance","",,,"","", ""
"ITW Polymer","",,,"","", ""
"ProKure Solutions","",,,"","", ""
"FloorPrep.com by Dependable","https://app.revenuevessel.com/dashboard/importers/2ec01757-fb9b-4e36-8ae9-e77baef453aa",1069,10,"UNIMEX TRADE & LOGISTICS, LLC-807, C.H. ROBINSON INTERNATIONAL, INC.-256, JACK LEWIN ASSOC INC-5","Egypt-6, Turkey-2, India-2", "Cross Border-1063, Ambiguous-6"
"Gasco Affiliates","",,,"","", ""
"Americorp International","",,,"","", ""
"Mactac Engineered Tapes & Laminates","https://app.revenuevessel.com/dashboard/importers/ec852dee-838b-4b47-a03d-50e3cc0e2a24",7,202,"ALBERTO BARAJAS-7","United Kingdom-135, Belgium-27, Italy-15", "Cross Border-7"
"Molding Products","",,,"","", ""
"Harwick Standard Distribution","",,,"","", ""
"Coatings by Fluorogistx","https://app.revenuevessel.com/dashboard/importers/8ad1427c-856d-4f54-b75b-706c1ed43382",,,"","", ""
"Tannin","https://app.revenuevessel.com/dashboard/importers/36c5177a-685c-443a-902e-dccc5e82cffb",179,391,"ROHLIG USA LLC-99, LIVINGSTON INTERNATIONAL INC.-24, B AND A BROKERS INC-23","Germany-121, Spain-51, Colombia-48", "Ocean-122, Cross Border-39, Rail-13, Air-3, Ambiguous-2"
"Aries Chemical","",,,"","", ""
"Contract Packaging","",,,"","", ""
"Polytrade USA","",,,"","", ""
"Brody Chemical","",,,"","", ""
"Keyland Polymer UV Powder","",,,"","", ""
"Neuchem","https://app.revenuevessel.com/dashboard/importers/7f9a7580-1ec1-4e10-bad7-b0ed2e1fdbd9",236,,"CARMICHAEL INTERNATIONAL SERVICE-236","", "Ocean-115, Ambiguous-92, Air-13, Rail-9, Cross Border-7"
"POLI-TAPE USA","",,,"","", ""
"Arlon Innovations","",,,"","", ""
"Miami Chemical","https://app.revenuevessel.com/dashboard/importers/22a75b17-502e-4ef2-afda-22611acdddef",475,151,"BDP INTERNATIONAL-402, RADEL DIAZ-71, DSV AIR & SEA, INC.-2","South Korea-90, China-54, India-14", "Ocean-356, Air-48, Ambiguous-37, Rail-24, Cross Border-10"
"ChemQuest","",,,"","", ""
"Porter Process","",,,"","", ""
"Loadstar Product Handling Services","",,,"","", ""
"Carbit Paint Company","",,,"","", ""
"SafeTec Compliance Systems","https://app.revenuevessel.com/dashboard/importers/f2ddafea-20eb-4415-9a67-82d1c7abf68a",,,"","", ""
"Blendco Systems","",,,"","", ""
"CCI Chemical","https://app.revenuevessel.com/dashboard/importers/530ff806-aea5-4d78-9966-f5a4ff6951e7",1,2,"TRADE EXPEDITORS USA INCORPORATED-1","China-2", "Ocean-1"
"The Elco","",,,"","", ""
"Venture Chemicals","",,,"","", ""
"Alfa Chemistry Testing Lab","",,,"","", ""
"Pennsylvania Chemical Industry Council","",,,"","", ""
"Ultrachem","",,,"","", ""
"Synergy Solutions","",,,"","", ""
"Eichrom","",,,"","", ""
"Tanury Industries","https://app.revenuevessel.com/dashboard/importers/34781491-8037-48d2-874e-1306b71590b8",4,,"DHL EXPRESS (USA) INC.-4","", "Parcel-4"
"Kor-Chem","https://app.revenuevessel.com/dashboard/importers/8c0e83f5-c85b-4a63-853f-1fff2a8c15dd",5,2,"MR. MICHAEL EUSEBIO ANDRES-5","Germany-4", "Ocean-3, Air-2"
"Fiberlock","",,,"","", ""
"AIChE","",,,"","", ""
"Arch Wood Protection","",,,"","", ""
"Advanced Polymerics","",,,"","", ""
"BMK Americas","https://app.revenuevessel.com/dashboard/importers/3d342562-b663-4289-818e-82946b1cefa0",138,494,"CV INTERNATIONAL INC-66, PROFREIGHT BROKERS INC-55, C.H. ROBINSON INTERNATIONAL, INC.-17","Germany-213, Belgium-193, Netherlands-50", "Ocean-100, Air-20, Cross Border-17, Ambiguous-1"
"RIE Coatings","",,,"","", ""
"Custom Chemical Services","",,,"","", ""
"R.R. Street & Co.","https://app.revenuevessel.com/dashboard/importers/3dd64d59-2114-49de-abc9-539f74f722a7",1,,"C.H. ROBINSON INTERNATIONAL, INC.-1","", "Cross Border-1"
"The Lewis Chemical","",,,"","", ""
"Cascade Columbia Dist","https://app.revenuevessel.com/dashboard/importers/c6a2a1d4-a472-4c61-aa65-945af47b1393",291,417,"TOTAL LOGISTICS RESOURCE INC-273, RADIX GROUP INTERNATIONAL INC-17, LIVINGSTON INTERNATIONAL INC.-1","Taiwan-148, China-129, South Korea-88", "Ocean-224, Ambiguous-62, Air-2, Cross Border-2, Rail-1"
"KP Pigments","",,,"","", ""
"Quiticol","",,,"","", ""
"Teckrez","https://app.revenuevessel.com/dashboard/importers/fb803e43-f521-4656-a7d3-c67f24adb425",457,,"MAERSK CUSTOMS SERVICES USA INC.-303, UNINATIONS CORPORATION-153, COLUMBIA (DAO HENG) LOGISTICS INC.-1","", "Ocean-329, Ambiguous-107, Cross Border-17, Air-3, Rail-1"
"Kaneka Americas Holding","https://app.revenuevessel.com/dashboard/importers/7927aa3e-e1ca-49d6-b13d-307b41efa3be",413,1045,"MEIKO AMERICA INC-336, JEANETTE LABARDINI-58, NIPPON EXPRESS USA, INC.-15","South Korea-394, Japan-312, Belgium-299", "Ocean-285, Air-62, Rail-23, Cross Border-22, Ambiguous-21"
"SolEpoxy","https://app.revenuevessel.com/dashboard/importers/1685f37a-0caf-4544-b24b-0f4447c3cf3b",2,,"LISA RAGAN CUSTOMS BROKERAGE INC.-2","", "Ambiguous-2"
"Lydia Ann Channel Fleet","",,,"","", ""
"Aquaserv","https://app.revenuevessel.com/dashboard/importers/f13384f4-4313-41af-b781-38169fe35102",5,,"SKS CUSTOMS BROKERS, INC.-4, JOHN M. BRINING CO., INC.-1","", "Rail-4, Cross Border-1"
"Kop-Coat Protection Products","https://app.revenuevessel.com/dashboard/importers/f52bd940-0edb-4d68-909f-0f4477bdcce4",4,2,"C.H. ROBINSON INTERNATIONAL, INC.-4","Italy-2", "Rail-4"
"Pfaltz & Bauer","",,,"","", ""
"Infinity Fragrances","",,,"","", ""
"Rainbow Chemicals","",,,"","", ""
"Biotron Laboratories","https://app.revenuevessel.com/dashboard/importers/d2e60639-40e3-49ba-bd4d-626cdbdba001",766,63,"UTC OVERSEAS, INC.-761, A N DERINGER, INC.-3, JAMCO INTERNATIONAL, INC.-2","India-89, South Korea-39, United Kingdom-7", "Ambiguous-372, Ocean-184, Air-111, Rail-68, Cross Border-6"
"Brush High School","",,,"","", ""
"ProChemTech International","",,,"","", ""
"Ecosorb Natural Industrial Odor Solutions","",,,"","", ""
"ZAK Products","",,,"","", ""
"NICCA USA","https://app.revenuevessel.com/dashboard/importers/33995d9f-f4e8-4a57-b92d-9b382c24521f",53,149,"NIPPON EXPRESS USA, INC.-32, INTERGLOBAL FORWARDERS, INC.-11, MEIKO AMERICA INC-6","South Korea-116, Taiwan-17, Japan-15", "Ocean-39, Air-14"
"Safeway Supply","",,,"","", ""
"Gasochem International- an Inc 5000 company!","",,,"","", ""
"MARKAL","",,,"","", ""
"Carboline CarboNext","",,,"","", ""
"ADCO Products","",,,"","", ""
"Allied PhotoChemical","",,,"","", ""
"Poteet Printing Systems","",,,"","", ""
"Pico Chemical","",,,"","", ""
"Clarity Water Technologies","",,,"","", ""
"Tanner Industries","https://app.revenuevessel.com/dashboard/importers/d2e8b968-884f-4fe7-8bd4-9257b4a4d297",1,2,"BARTEL SHIPPING CO INC-1","Trinidad and Tobago-2", "Ocean-1"
"Pico Chemical","",,,"","", ""
"ALUM-A-COAT ANODIZING","",,,"","", ""
"TCL SPECIALTIES LLC, USA","",,,"","", ""
"Affinity Chemical","",,,"","", ""
"Western Plastics Association","",,,"","", ""
"Advanced Material Solutions","",,,"","", ""
"National Polymer","",,,"","", ""
"Eastar Chemical","",,,"","", ""
"Nucor Steel Louisiana","",,,"","", ""
"Palladio Industries","",,,"","", ""
"MCTRON","",,,"","", ""
"CleanPak Products","",,,"","", ""
"Homeyer Consulting Services","",,,"","", ""
"CreaFill Fibers","https://app.revenuevessel.com/dashboard/importers/56208711-83b2-42f9-acb9-9ddda473b51d",37,4,"JOHN A STEER COMPANY-33, SAMUEL SHAPIRO & CO INC-4","Spain-3, India-3", "Ocean-36, Air-1"
"Bergolin US LP","",,,"","", ""
"Diamond Shine","",,,"","", ""
"Luke Engineering & Anodizing","",,,"","", ""
"Olympic Petroleum","",,,"","", ""
"Southeastern Laboratories","",,,"","", ""
"Polytec","https://app.revenuevessel.com/dashboard/importers/5d473f7d-94cc-403b-8344-4c91a786206c",90,,"INTERNATIONAL FREIGHT SERVICES INC-82, DHL EXPRESS (USA) INC.-7, UPS SUPPLY CHAIN SOLUTION-1","", "Air-53, Ambiguous-19, Parcel-7, Ocean-2, Rail-1"
"The Lindgren","",,,"","", ""
"Enerco","",,,"","", ""
"Bioquimat Ltda.","",,,"","", ""
"Athlon A Halliburton Service","",,,"","", ""
"R. D. Mathis","",,,"","", ""
"Broadview Technologies","https://app.revenuevessel.com/dashboard/importers/1b79f5d5-25c6-4fbd-9552-9483947337e5",49,182,"RADIX GROUP INTERNATIONAL INC-49","Italy-156, China-14, South Korea-10", "Ambiguous-47, Cross Border-1, Ocean-1"
"KANEKA Modifiers","",,,"","", ""
"Applied Silicone","",,,"","", ""
"Aqua Pure Enterprises","",,,"","", ""
"Stahl Usa","https://app.revenuevessel.com/dashboard/importers/5d0829f7-9b70-4b5f-8f93-95315d82443a",375,638,"ROHLIG USA LLC-180, HUMBERTO SAENZ JR., INC-165, LESCHACO, INC.-22","Netherlands-245, Belgium-125, Germany-101", "Ocean-195, Cross Border-166, Air-12, Ambiguous-1, Parcel-1"
"BEI Hawaii","",,,"","", ""
"Zeon Specialty Materials","",,,"","", ""
"Gulf Gases & Technology","",,,"","", ""
"Patriot Liner","",,,"","", ""
"M&U International","",,,"","", ""
"Highside Chemicals","",,,"","", ""
"The Ruscoe","",,,"","", ""
"J R Hess Company","",,,"","", ""
"Ash Ingredients","",,,"","", ""
"Esprix Technologies LP","https://app.revenuevessel.com/dashboard/importers/60a83b52-4b77-4fd4-8463-91b02f9cd4fa",103,140,"ESPRIT CHEMICAL CO. L.P.-87, C.H. POWELL COMPANY-16","Japan-109, South Korea-38, India-11", "Ocean-28, Ambiguous-26, Air-20, Rail-19, Cross Border-10"
"Paradigm Labs","https://app.revenuevessel.com/dashboard/importers/d64a442d-1acd-4b38-9577-b8f99b3ec540",1,,"WHL CUSTOMS BROKER SERVICE, INC.-1","", "Ambiguous-1"
"GoodRock USA","",,,"","", ""
"Polymer Additives","",,,"","", ""
"Red River Biorefinery","",,,"","", ""
"FabriChem","",,,"","", ""
"Reef Services","",,,"","", ""
"Inland Technology","",,,"","", ""
"Crews Chemicals","",,,"","", ""
"BioSpan Technologies","",,,"","", ""
"Edrich Products","",,,"","", ""
"Premalux","",,,"","", ""
"InTerraChem","",,,"","", ""
"American Acryl","https://app.revenuevessel.com/dashboard/importers/1459093f-c9ae-41b8-a36b-21ebb8eb59af",,,"","", ""
"LRBG Chemicals","",,,"","", ""
"EMCO Chemical Packaging","",,,"","", ""
"Premier Water & Energy Technology","",,,"","", ""
"2V Industries","",,,"","", ""
"Corbet Scientific","",,,"","", ""
"Concentrated Aloe","https://app.revenuevessel.com/dashboard/importers/64053d14-53d9-4f2a-8c77-6bd0353f32a2",14,28,"ERIC RODRIGUEZ-13, PACIFIC CENTURY CUSTOMS SVC., INC.-1","New Zealand-2, Italy-2", "Ocean-13, Air-1"
"Hightower Products","",,,"","", ""
"GEMTEK Products","",,,"","", ""
"General Chemical Corp.","",,,"","", ""
"Exmere","",,,"","", ""
"Chemlink Laboratories","",,,"","", ""
"MAXON","",,,"","", ""
"Puresan","",,,"","", ""
"NovationSi","",,,"","", ""
"CoreSol","",,,"","", ""
"Rare Earth Salts","",,,"","", ""
"Atc Scientific","",,,"","", ""
"Vibra-Tite","",,,"","", ""
"Palmer Holland","https://app.revenuevessel.com/dashboard/importers/e7871732-4170-4e23-aaee-336888f3cfd6",593,800,"WORLDWIDE EXPRESS, INC.-500, C.H. ROBINSON INTERNATIONAL, INC.-93","South Korea-410, Netherlands-87, Belgium-67", "Cross Border-169, Ambiguous-158, Ocean-120, Rail-106, Air-24"
"Basic Chemical Solutions","",,,"","", ""
"Petra Chemical","",,,"","", ""
"Flitz International","https://app.revenuevessel.com/dashboard/importers/8fa33874-28b3-4764-84f1-3930c5435788",10,13,"ME DEY & CO., INC.-10","China-8, Netherlands-3, South Korea-2", "Ambiguous-10"
"Nitto","",,,"","", ""
"Radici Plastics USA","https://app.revenuevessel.com/dashboard/importers/55098c81-cdcf-419d-8e70-153c9e676922",17,74,"PERIMETER INTERNATIONAL-13, SCARBROUGH INTERNATIONAL, LTD-3, LIVINGSTON INTERNATIONAL INC.-1","Italy-44, Germany-11, China-8", "Ocean-12, Cross Border-4, Rail-1"
"Colorama coatings","",,,"","", ""
"Rowell Chemical","",,,"","", ""
"Kemlink USA","",,,"","", ""
"Sentinel Products","",,,"","", ""
"WPC","https://app.revenuevessel.com/dashboard/importers/2f9c8f19-3990-4acf-a548-f204e133d704",,,"","", ""
"Moravek","https://app.revenuevessel.com/dashboard/importers/f19377a6-d21e-4b20-b4bd-e8fe657d317c",6,,"NIPPON EXPRESS USA, INC.-6","", "Air-4, Cross Border-2"
"SIC Technologies","",,,"","", ""
"AIChE","",,,"","", ""
"Scientific Control Laboratories","",,,"","", ""
"wsdgjkkk","",,,"","", ""
"Gowan Milling","",,,"","", ""
"The Dura Wax","",,,"","", ""
"Atlantic Analytical Laboratory","https://app.revenuevessel.com/dashboard/importers/e9807e73-0537-435a-8e12-b1c776906033",13,8,"GLOBAL BROKERAGE SOLUTIONS, INC-8, DHL EXPRESS (USA) INC.-2, LAING INTERNATIONAL-1","Mexico-7, Colombia-7", "Cross Border-8, Air-3, Parcel-2"
